TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	635	730	21.72	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50835	Ig-like domain profile.	253	342	13.766	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00409	Immunoglobulin	538	620	1.6E-8	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00409	Immunoglobulin	58	147	0.28	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00409	Immunoglobulin	353	436	5.9E-8	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00409	Immunoglobulin	447	529	3.4E-7	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00409	Immunoglobulin	263	344	8.1E-8	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00409	Immunoglobulin	157	244	4.3E-8	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	834	936	21.191	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50835	Ig-like domain profile.	146	240	8.43	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF00041	Fibronectin type III domain	834	926	2.8E-14	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF00041	Fibronectin type III domain	635	719	2.2E-13	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF00041	Fibronectin type III domain	939	1023	1.5E-12	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF00041	Fibronectin type III domain	1045	1112	3.0E-7	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF00041	Fibronectin type III domain	735	815	1.2E-8	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SUPERFAMILY	SSF48726		438	528	1.01E-16	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF13927	Immunoglobulin domain	161	226	4.4E-5	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50835	Ig-like domain profile.	51	139	12.114	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		935	1028	1.5E-16	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50835	Ig-like domain profile.	440	527	10.862	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SUPERFAMILY	SSF48726		338	439	6.59E-18	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SUPERFAMILY	SSF49265		834	1033	2.64E-35	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		630	730	1.6E-21	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50853	Fibronectin type-III domain profile.	1038	1130	14.825	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		731	829	7.6E-17	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		830	934	8.6E-22	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SUPERFAMILY	SSF48726		534	625	3.6E-17	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		270	347	3.2E-18	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Pfam	PF13882	Bravo-like intracellular region	1165	1256	3.5E-32	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		48	143	1.9E-19	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	ProSiteProfiles	PS50835	Ig-like domain profile.	347	434	12.568	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SUPERFAMILY	SSF48726		265	353	1.99E-19	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00060	Fibronectin type 3 domain	832	923	2.6E-8	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00060	Fibronectin type 3 domain	733	816	0.0014	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00060	Fibronectin type 3 domain	1039	1119	0.0038	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00060	Fibronectin type 3 domain	633	716	7.3E-10	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	SMART	SM00060	Fibronectin type 3 domain	938	1023	1.2E-6	T	18-02-2015
TCONS_00000093|m.304	dbf40bbad1cefe3476c7d5d36f01fb82	1278	Gene3D	G3DSA:2.60.40.10		526	623	1.9E-18	T	18-02-2015
TCONS_00000754|m.659	e0fe4eb2b889c214c2f8cb7356452d1b	488	Pfam	PF04724	Glycosyltransferase family 17	140	483	1.6E-133	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	ProSiteProfiles	PS50206	Rhodanese domain profile.	30	149	14.568	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	Gene3D	G3DSA:3.90.190.10		209	356	1.0E-47	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PANTHER	PTHR10159:SF45		1	377	0.0	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	Pfam	PF00782	Dual specificity phosphatase, catalytic domain	215	346	7.3E-43	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	SMART	SM00450	Rhodanese Homology Domain	20	146	2.2E-14	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	Gene3D	G3DSA:3.40.250.10		6	151	8.7E-47	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	SUPERFAMILY	SSF52799		205	349	0.0	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	SUPERFAMILY	SSF52821		3	150	0.0	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	Pfam	PF00581	Rhodanese-like domain	20	143	4.3E-14	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	ProSiteProfiles	PS50054	Dual specificity protein phosphatase family profile.	207	349	46.37	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	SMART	SM00195	Dual specificity phosphatase, catalytic domain	207	347	1.6E-65	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PANTHER	PTHR10159		1	377	0.0	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PRINTS	PR01764	MAP kinase phosphatase signature	35	45	4.3E-17	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PRINTS	PR01764	MAP kinase phosphatase signature	272	284	4.3E-17	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PRINTS	PR01764	MAP kinase phosphatase signature	61	73	4.3E-17	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PRINTS	PR01764	MAP kinase phosphatase signature	234	244	4.3E-17	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PRINTS	PR01764	MAP kinase phosphatase signature	256	265	4.3E-17	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	ProSiteProfiles	PS50056	Tyrosine specific protein phosphatases family profile.	263	331	13.175	T	18-02-2015
TCONS_00000706|m.442	0a7de23215d366ea7bcba089b2846fe2	382	PIRSF	PIRSF000939		10	382	370.0	T	18-02-2015
TCONS_00000640|m.165	266c4a29213029e6336cc9cdc0a9e26e	511	SUPERFAMILY	SSF51690		206	503	1.75E-41	T	18-02-2015
TCONS_00000640|m.165	266c4a29213029e6336cc9cdc0a9e26e	511	PIRSF	PIRSF005943		22	509	479.0	T	18-02-2015
TCONS_00000640|m.165	266c4a29213029e6336cc9cdc0a9e26e	511	Pfam	PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	207	484	1.9E-79	T	18-02-2015
TCONS_00000640|m.165	266c4a29213029e6336cc9cdc0a9e26e	511	Gene3D	G3DSA:3.20.140.10		29	422	2.8E-8	T	18-02-2015
TCONS_00000639|m.163	266c4a29213029e6336cc9cdc0a9e26e	511	SUPERFAMILY	SSF51690		206	503	1.75E-41	T	18-02-2015
TCONS_00000639|m.163	266c4a29213029e6336cc9cdc0a9e26e	511	PIRSF	PIRSF005943		22	509	479.0	T	18-02-2015
TCONS_00000639|m.163	266c4a29213029e6336cc9cdc0a9e26e	511	Pfam	PF04095	Nicotinate phosphoribosyltransferase (NAPRTase) family	207	484	1.9E-79	T	18-02-2015
TCONS_00000639|m.163	266c4a29213029e6336cc9cdc0a9e26e	511	Gene3D	G3DSA:3.20.140.10		29	422	2.8E-8	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	Gene3D	G3DSA:2.40.50.140		136	163	7.0E-26	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	Gene3D	G3DSA:2.40.50.140		223	300	7.0E-26	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	Pfam	PF00493	MCM2/3/5 family	318	647	1.1E-133	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	Pfam	PF14551	MCM N-terminal domain	32	153	3.4E-22	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PANTHER	PTHR11630		1	733	0.0	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01661	Mini-chromosome maintenance (MCM) protein 5 signature	642	659	2.0E-39	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01661	Mini-chromosome maintenance (MCM) protein 5 signature	290	302	2.0E-39	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01661	Mini-chromosome maintenance (MCM) protein 5 signature	164	176	2.0E-39	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01661	Mini-chromosome maintenance (MCM) protein 5 signature	138	153	2.0E-39	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01661	Mini-chromosome maintenance (MCM) protein 5 signature	566	581	2.0E-39	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	484	496	4.6E-33	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	510	518	4.6E-33	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	432	446	4.6E-33	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	460	473	4.6E-33	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PRINTS	PR01657	Mini-chromosome maintenance (MCM) protein family signature	372	387	4.6E-33	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	SMART	SM00350	minichromosome  maintenance proteins	133	649	1.5E-297	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	ProSitePatterns	PS00847	MCM family signature.	440	448	-	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	Gene3D	G3DSA:3.40.50.300		341	520	2.2E-35	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	Gene3D	G3DSA:3.30.1640.10		19	114	7.3E-36	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	SUPERFAMILY	SSF50249		40	279	0.0	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	SUPERFAMILY	SSF52540		341	649	0.0	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	PANTHER	PTHR11630:SF68		1	733	0.0	T	18-02-2015
TCONS_00000772|m.764	5819eb57217472241cc16536280b2277	734	ProSiteProfiles	PS50051	MCM family domain profile.	331	536	93.477	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	SUPERFAMILY	SSF57535		23	82	0.0	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	SUPERFAMILY	SSF57535		119	180	0.0	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	PANTHER	PTHR10573:SF0		3	197	0.0	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	Gene3D	G3DSA:2.10.70.10		22	82	8.6E-8	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	Gene3D	G3DSA:2.10.70.10		120	180	8.4E-8	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	SMART	SM00032	Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)	23	81	1.4E-4	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	SMART	SM00032	Domain abundant in complement control proteins; SUSHI repeat; short complement-like repeat (SCR)	121	180	0.0056	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	PANTHER	PTHR10573		3	197	0.0	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	ProSiteProfiles	PS50923	Sushi/CCP/SCR domain profile.	119	182	7.95	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	ProSiteProfiles	PS50923	Sushi/CCP/SCR domain profile.	21	83	8.417	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	Pfam	PF00084	Sushi domain (SCR repeat)	121	176	1.7E-7	T	18-02-2015
TCONS_00000620|m.78	0b4953bf5bfa04507c4055c2d0c96a07	211	Pfam	PF00084	Sushi domain (SCR repeat)	23	77	2.1E-7	T	18-02-2015
TCONS_00000832|m.990	de03fda2b33805d3cb1829007186ec5f	178	ProSitePatterns	PS00335	Parathyroid hormone family signature.	39	49	-	T	18-02-2015
TCONS_00000832|m.990	de03fda2b33805d3cb1829007186ec5f	178	PANTHER	PTHR17223:SF0		3	178	0.0	T	18-02-2015
TCONS_00000832|m.990	de03fda2b33805d3cb1829007186ec5f	178	SMART	SM00087	Parathyroid hormone	36	71	4.5E-18	T	18-02-2015
TCONS_00000832|m.990	de03fda2b33805d3cb1829007186ec5f	178	PANTHER	PTHR17223		3	178	0.0	T	18-02-2015
TCONS_00000832|m.990	de03fda2b33805d3cb1829007186ec5f	178	Pfam	PF01279	Parathyroid hormone family	36	131	9.2E-38	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	SUPERFAMILY	SSF48508		204	467	0.0	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00398	Steroid hormone receptor signature	368	383	3.2E-26	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00398	Steroid hormone receptor signature	300	316	3.2E-26	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00398	Steroid hormone receptor signature	425	442	3.2E-26	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00398	Steroid hormone receptor signature	162	172	3.2E-26	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00398	Steroid hormone receptor signature	279	300	3.2E-26	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	Pfam	PF00105	Zinc finger, C4 type (two domains)	101	167	2.0E-28	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	Pfam	PF00104	Ligand-binding domain of nuclear hormone receptor	273	446	6.7E-26	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	SUPERFAMILY	SSF57716		99	183	0.0	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	SMART	SM00430	Ligand binding domain of hormone receptors	278	437	4.3E-27	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	353	366	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	318	331	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	335	350	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	206	225	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	415	432	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	449	461	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01288	Peroxisome proliferator-activated receptor (1C nuclear receptor) signature	192	206	4.1E-51	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PANTHER	PTHR24082:SF197		58	468	0.0	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	SMART	SM00399	c4 zinc finger in nuclear hormone receptors	99	169	1.1E-35	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01289	Peroxisome proliferator-activated receptor alpha signature	9	27	2.0E-54	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01289	Peroxisome proliferator-activated receptor alpha signature	397	414	2.0E-54	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01289	Peroxisome proliferator-activated receptor alpha signature	72	89	2.0E-54	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01289	Peroxisome proliferator-activated receptor alpha signature	49	70	2.0E-54	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01289	Peroxisome proliferator-activated receptor alpha signature	28	49	2.0E-54	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR01289	Peroxisome proliferator-activated receptor alpha signature	245	262	2.0E-54	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	Gene3D	G3DSA:1.10.565.10		242	465	4.2E-73	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	Gene3D	G3DSA:1.10.565.10		155	185	4.2E-73	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PANTHER	PTHR24082		58	468	0.0	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	ProSitePatterns	PS00031	Nuclear hormones receptors DNA-binding region signature.	102	128	-	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	ProSiteProfiles	PS51030	Nuclear hormone receptors DNA-binding domain profile.	99	173	18.186	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00047	C4-type steroid receptor zinc finger signature	118	133	3.0E-19	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00047	C4-type steroid receptor zinc finger signature	102	118	3.0E-19	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00047	C4-type steroid receptor zinc finger signature	150	158	3.0E-19	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	PRINTS	PR00047	C4-type steroid receptor zinc finger signature	158	166	3.0E-19	T	18-02-2015
TCONS_00000288|m.972	c0aca94424b5c85a7e03a453eaa8c71f	468	Gene3D	G3DSA:3.30.50.10		102	154	1.7E-25	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	ProSiteProfiles	PS01033	Globin family profile.	22	166	35.757	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	SUPERFAMILY	SSF46458		22	169	2.71E-41	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	PRINTS	PR01906	Lamprey and hagfish globin signature	112	130	9.7E-15	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	PRINTS	PR01906	Lamprey and hagfish globin signature	91	109	9.7E-15	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	PRINTS	PR01906	Lamprey and hagfish globin signature	75	90	9.7E-15	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	PRINTS	PR01906	Lamprey and hagfish globin signature	29	42	9.7E-15	T	18-02-2015
TCONS_00000739|m.595	d429d1aa19685735dd4012e6e029c3e8	170	PRINTS	PR01906	Lamprey and hagfish globin signature	51	67	9.7E-15	T	18-02-2015
